region_id,month,gini_index,unemployment_rate,inflation_rate,media_sentiment_index,rainfall_deviation,policy_instability_index,prior_unrest_count,population_density,food_price_index,fuel_subsidy_cut,gov_approval,neighbor_unrest_prev,unrest_event
R6,2030-09-01,0.482,11.93,-0.71,0.259,-0.26,1,0.79,366.8,90.6,0,0.0,0,0
R7,2030-09-01,0.334,13.73,-0.33,-0.139,-1.63,0,0.14,103.7,86.4,0,0.07,0,0
R8,2030-09-01,0.387,3.73,1.07,0.962,-0.39,0,0.43,121.1,98.4,1,0.0,0,0
R9,2030-09-01,0.38,14.34,0.93,0.299,0.18,0,2.09,418.0,90.5,0,0.0,2,0
R10,2030-09-01,0.361,9.43,-0.42,0.077,-0.22,1,0.81,492.1,87.3,0,0.07,2,0
R11,2030-09-01,0.455,6.53,-0.76,0.334,-0.65,0,0.0,414.2,88.2,0,0.28,2,0
R12,2030-09-01,0.482,4.12,0.55,0.537,-0.77,3,0.06,347.6,92.6,0,0.09,3,0
R13,2030-09-01,0.43,5.37,0.25,-0.381,-0.75,2,0.0,234.1,84.5,0,0.01,0,0
R14,2030-09-01,0.36,5.27,0.76,0.044,-0.94,1,0.94,421.6,87.5,0,0.33,1,0
R15,2030-09-01,0.463,5.5,1.77,0.049,0.77,0,0.0,273.1,88.5,0,0.3,1,0
R16,2030-09-01,0.504,9.61,1.11,0.647,-0.33,1,1.13,343.4,94.6,0,0.0,0,0
R17,2030-09-01,0.343,4.75,-0.38,0.292,-0.54,1,1.19,473.7,93.3,0,0.03,0,0
R18,2030-09-01,0.365,12.43,1.78,0.064,-0.34,1,0.0,170.0,88.8,0,0.0,0,0
R19,2030-09-01,0.436,7.19,0.39,-0.233,0.04,0,0.97,257.4,84.9,1,0.0,0,0
R20,2030-09-01,0.454,6.72,1.91,0.11,-1.08,0,0.15,144.5,84.6,0,0.38,0,0
R21,2030-09-01,0.38,3.94,0.11,0.708,1.2,0,1.36,72.9,92.0,0,0.42,1,0
R22,2030-09-01,0.188,9.85,1.32,0.163,-0.54,0,1.04,174.0,97.8,0,0.36,1,0
R23,2030-09-01,0.365,7.69,0.81,-0.435,0.91,0,2.23,128.5,99.3,0,0.3,0,0
R24,2030-09-01,0.454,13.8,1.33,0.082,1.26,0,0.01,358.5,89.8,0,0.0,1,0
R25,2030-09-01,0.266,7.57,2.94,-0.191,0.12,2,0.01,304.0,82.7,0,0.0,0,0
R26,2030-09-01,0.26,1.11,-0.83,0.306,1.03,2,0.12,365.6,86.7,0,0.47,0,0
R27,2030-09-01,0.261,5.92,0.04,0.424,0.72,2,0.08,420.6,91.9,0,0.28,0,0
R28,2030-09-01,0.44,13.2,-1.2,0.072,-1.39,0,0.71,358.0,90.4,0,0.0,3,0
R29,2030-09-01,0.364,5.05,1.1,0.913,-2.52,2,0.24,227.8,93.5,0,0.12,2,0
R30,2030-09-01,0.455,8.22,-0.1,0.253,-0.34,0,1.93,332.4,88.5,0,0.0,1,0
R31,2030-09-01,0.208,10.86,-0.36,0.595,-0.41,1,0.79,398.6,89.3,0,0.17,0,0
R32,2030-09-01,0.228,9.83,-0.38,0.451,-0.13,1,0.7,305.3,99.7,0,0.12,0,1
R33,2030-09-01,0.344,9.55,2.06,-0.128,-0.03,0,1.06,312.8,82.1,0,0.21,0,0
R34,2030-09-01,0.459,1.7,0.29,0.752,0.5,0,0.96,367.7,82.1,0,0.42,1,0
R35,2030-09-01,0.292,3.51,-0.25,0.373,0.43,0,0.02,427.5,92.1,0,0.54,2,0
R36,2030-09-01,0.421,5.99,0.51,0.502,0.88,0,0.0,61.8,80.6,0,0.22,0,0
R37,2030-09-01,0.47,2.04,-0.49,0.039,-1.13,0,0.25,204.9,82.1,0,0.57,0,0
R38,2030-09-01,0.482,8.44,1.57,0.516,-0.07,1,0.02,231.8,90.5,0,0.0,0,0
R39,2030-09-01,0.304,10.07,0.68,-0.205,-0.16,0,0.46,255.0,93.2,0,0.06,0,0
R40,2030-09-01,0.17,11.13,-0.44,-0.186,1.34,2,0.28,192.9,85.6,0,0.22,0,1
R41,2030-09-01,0.501,11.16,-1.15,0.301,-0.91,0,0.42,358.7,97.0,0,0.0,1,0
R42,2030-09-01,0.294,5.09,1.47,-0.04,-0.97,1,0.12,83.5,99.9,0,0.38,1,0
R43,2030-09-01,0.455,8.19,0.3,-0.511,-2.04,2,0.83,255.2,95.1,0,0.02,1,1
R44,2030-09-01,0.463,9.85,2.18,0.183,-1.1,2,0.32,137.2,96.2,0,0.0,0,0
R45,2030-09-01,0.499,6.24,0.48,-0.162,-0.04,0,0.13,140.4,85.7,0,0.33,0,0
R46,2030-09-01,0.494,10.75,3.2,0.685,0.68,1,0.79,160.1,92.1,0,0.0,1,0
R47,2030-09-01,0.385,4.09,-0.25,-0.077,1.08,0,0.48,245.6,91.2,0,0.44,1,0
R48,2030-09-01,0.203,5.26,-0.21,0.578,0.63,2,1.25,488.9,78.9,0,0.35,0,1
R49,2030-09-01,0.242,7.51,2.74,0.801,-1.34,1,0.67,82.8,84.8,0,0.27,2,0
R50,2030-09-01,0.366,9.3,2.08,0.634,-0.71,1,0.31,209.9,95.9,0,0.06,2,0
R1,2030-10-01,0.428,4.35,0.83,0.476,0.22,0,1.36,111.5,91.8,0,0.35,2,1
R2,2030-10-01,0.447,2.07,3.14,0.301,-0.05,0,0.24,311.5,91.9,0,0.57,2,0
R3,2030-10-01,0.504,7.66,1.21,0.358,-0.32,0,1.36,304.6,96.8,0,0.02,1,0
R4,2030-10-01,0.319,9.08,1.4,-0.275,-1.48,0,0.33,448.8,95.6,0,0.16,0,0
R5,2030-10-01,0.365,9.56,2.63,0.375,0.41,2,0.03,124.7,85.0,0,0.0,1,0
R6,2030-10-01,0.482,13.12,1.37,-0.104,1.68,2,0.56,464.7,89.4,0,0.0,0,0
R7,2030-10-01,0.342,12.88,1.05,-0.314,0.39,0,0.1,139.0,85.1,0,0.16,1,0
R8,2030-10-01,0.4,2.16,1.8,-0.082,-0.09,0,0.3,190.7,95.5,0,0.45,0,0
R9,2030-10-01,0.395,12.18,0.99,0.283,0.44,1,1.46,96.9,86.6,0,0.0,1,0
R10,2030-10-01,0.334,9.44,1.01,-0.344,-1.09,1,0.57,255.3,95.4,0,0.03,0,0
R11,2030-10-01,0.434,5.8,1.36,0.626,0.6,1,0.0,366.4,85.4,0,0.46,1,0
R12,2030-10-01,0.515,5.56,1.09,0.435,0.95,0,0.04,457.1,91.5,0,0.16,0,0
R13,2030-10-01,0.427,7.02,2.52,0.171,-1.06,1,0.0,243.7,93.4,0,0.3,0,0
R14,2030-10-01,0.329,4.66,2.31,0.07,-1.21,0,0.66,443.6,99.5,0,0.45,0,0
R15,2030-10-01,0.438,7.23,0.34,0.652,1.27,1,0.0,163.6,98.1,0,0.17,0,0
R16,2030-10-01,0.49,9.45,1.21,-0.323,1.24,2,0.79,478.2,88.4,0,0.0,1,1
R17,2030-10-01,0.344,3.22,1.35,0.294,-1.44,0,0.84,340.6,98.3,0,0.52,0,0
R18,2030-10-01,0.387,11.49,1.03,-0.286,1.0,0,0.0,309.7,95.8,0,0.0,0,0
R19,2030-10-01,0.428,8.09,2.35,0.833,0.12,2,0.68,431.1,95.8,0,0.0,0,0
R20,2030-10-01,0.49,6.18,1.32,0.149,0.46,1,0.1,61.7,84.1,0,0.09,0,0
R21,2030-10-01,0.395,3.33,0.39,-0.907,0.95,0,0.95,58.6,100.5,0,0.45,0,0
R22,2030-10-01,0.241,9.35,0.66,0.31,-0.01,0,0.73,194.3,92.3,0,0.34,0,0
R23,2030-10-01,0.382,9.51,0.48,0.99,0.55,0,1.56,341.9,88.9,0,0.17,0,0
R24,2030-10-01,0.455,11.24,-0.19,0.63,-0.29,0,0.01,64.0,87.6,0,0.06,0,0
R25,2030-10-01,0.256,7.13,0.41,0.333,-0.06,0,0.0,223.2,88.1,1,0.12,0,1
R26,2030-10-01,0.28,4.37,1.11,0.085,-0.37,1,0.08,202.9,87.0,0,0.39,0,0
R27,2030-10-01,0.275,5.12,-0.18,0.473,-0.99,0,0.06,352.4,91.8,0,0.66,0,0
R28,2030-10-01,0.399,12.14,-1.03,0.116,-0.34,1,0.5,403.0,88.6,0,0.0,1,0
R29,2030-10-01,0.339,7.01,2.15,0.667,0.45,1,0.17,117.0,87.1,0,0.38,0,1
R30,2030-10-01,0.423,8.32,3.16,-0.054,0.34,0,1.35,406.1,92.2,0,0.04,0,1
R31,2030-10-01,0.231,12.28,-0.4,-0.043,-0.09,0,0.55,212.4,87.9,0,0.13,1,0
R32,2030-10-01,0.246,8.27,1.68,0.654,-0.32,2,1.49,242.4,94.9,0,0.11,2,0
R33,2030-10-01,0.373,10.63,0.76,0.875,-1.1,1,0.74,146.3,96.6,0,0.0,1,0
R34,2030-10-01,0.459,0.09,0.94,0.466,2.14,0,0.67,412.3,99.8,0,0.61,2,0
R35,2030-10-01,0.312,4.6,0.32,0.399,-1.51,0,0.01,366.6,89.6,0,0.66,0,0
R36,2030-10-01,0.397,6.08,-1.06,-0.3,0.16,3,0.0,475.8,96.2,0,0.0,0,0
R37,2030-10-01,0.485,2.03,0.46,0.295,-0.66,0,0.18,468.5,93.5,0,0.28,1,0
R38,2030-10-01,0.457,7.88,-0.3,0.166,-1.77,3,0.02,397.4,98.6,0,0.0,2,0
R39,2030-10-01,0.328,12.76,1.81,-0.083,-0.72,0,0.32,80.1,88.1,0,0.16,0,0
R40,2030-10-01,0.176,10.05,2.62,-0.025,0.32,0,1.2,233.0,98.1,0,0.44,1,0
R41,2030-10-01,0.479,8.48,1.48,0.838,1.61,1,0.29,60.6,94.6,0,0.0,2,0
R42,2030-10-01,0.304,5.6,-0.3,0.103,-1.32,0,0.08,235.3,91.4,0,0.35,0,0
R43,2030-10-01,0.46,10.78,2.55,0.424,-1.11,0,1.58,266.9,83.9,0,0.0,2,0
R44,2030-10-01,0.48,6.86,1.03,-0.074,-0.2,0,0.22,169.8,90.6,0,0.31,0,0
R45,2030-10-01,0.405,7.54,1.49,-0.013,-0.3,0,0.09,490.8,88.4,0,0.08,1,0
R46,2030-10-01,0.503,11.66,2.96,-0.336,1.01,2,0.55,478.8,93.2,0,0.0,1,0
R47,2030-10-01,0.384,4.52,-0.71,-0.458,-0.15,1,0.33,274.5,89.8,0,0.31,0,1
R48,2030-10-01,0.247,5.78,0.07,0.052,-0.11,2,1.88,217.4,93.9,0,0.28,0,0
R49,2030-10-01,0.198,7.4,0.4,-0.066,-0.48,1,0.47,135.4,97.7,0,0.49,0,0
R50,2030-10-01,0.394,9.79,-0.61,-0.031,-1.09,0,0.22,147.6,92.9,0,0.03,0,0
R1,2030-11-01,0.458,7.14,2.45,0.449,-1.05,0,1.95,112.0,95.0,0,0.13,1,0
R2,2030-11-01,0.517,3.31,1.84,0.917,1.41,0,0.17,132.8,107.2,0,0.28,0,0
R3,2030-11-01,0.495,7.63,0.51,0.179,-1.01,0,0.96,486.4,87.9,1,0.0,1,1
R4,2030-11-01,0.326,7.52,1.81,-0.117,2.41,1,0.23,272.2,104.9,0,0.18,0,0
R5,2030-11-01,0.351,10.6,2.12,0.189,1.03,2,0.02,78.7,97.5,0,0.0,0,0
R6,2030-11-01,0.557,14.42,2.38,0.502,0.16,0,0.39,54.0,97.7,1,0.0,0,0
R7,2030-11-01,0.379,14.12,1.77,-0.703,2.13,2,0.07,132.6,91.1,0,0.0,1,0
R8,2030-11-01,0.45,3.85,-0.34,0.756,0.7,0,0.21,364.8,94.9,0,0.43,1,1
R9,2030-11-01,0.415,11.91,1.44,0.121,-0.73,2,1.02,99.2,90.5,0,0.0,1,0
R10,2030-11-01,0.344,12.6,1.75,0.009,-1.06,0,0.4,300.0,107.2,0,0.0,1,0
R11,2030-11-01,0.434,7.76,0.85,0.864,-0.76,0,0.0,454.2,108.4,0,0.22,1,0
R12,2030-11-01,0.512,3.69,-0.03,0.576,-0.48,0,0.03,475.0,88.4,0,0.26,2,0
R13,2030-11-01,0.461,7.68,1.2,0.092,-1.25,3,0.0,199.2,92.3,0,0.0,0,0
R14,2030-11-01,0.365,3.88,2.64,0.495,-1.02,2,0.46,84.2,95.9,0,0.34,1,0
R15,2030-11-01,0.425,8.72,2.08,0.3,-0.97,0,0.0,383.9,93.2,0,0.16,1,0
R16,2030-11-01,0.533,12.34,1.48,0.008,-0.51,2,1.55,185.6,90.9,0,0.0,0,1
R17,2030-11-01,0.375,4.08,0.94,0.849,-0.4,2,0.58,237.0,101.5,0,0.45,0,1
R18,2030-11-01,0.383,12.2,1.0,-0.34,-0.62,0,0.0,210.6,89.4,0,0.01,1,0
R19,2030-11-01,0.49,9.26,1.09,0.02,-0.95,1,0.48,174.2,92.1,0,0.0,0,0
R20,2030-11-01,0.515,6.04,3.83,0.222,-0.55,2,0.07,88.1,95.3,0,0.0,0,1
R21,2030-11-01,0.457,4.12,1.57,-0.341,1.18,0,0.67,451.0,98.9,0,0.42,1,1
R22,2030-11-01,0.256,10.4,2.55,-0.041,-0.87,0,0.51,493.5,96.8,0,0.17,1,0
R23,2030-11-01,0.416,9.14,1.18,0.47,1.7,3,1.09,176.6,90.3,0,0.05,1,1
R24,2030-11-01,0.49,13.82,0.67,0.226,0.69,2,0.01,461.5,93.2,0,0.0,1,0
R25,2030-11-01,0.29,6.57,2.14,0.275,-0.29,1,1.0,223.8,90.0,0,0.11,0,0
R26,2030-11-01,0.298,4.47,1.53,0.105,-1.8,0,0.06,327.2,98.0,0,0.35,0,0
R27,2030-11-01,0.279,6.8,2.56,0.794,0.94,0,0.04,277.3,90.5,0,0.51,0,0
R28,2030-11-01,0.405,13.99,2.02,-0.012,-0.6,0,0.35,429.7,97.5,0,0.0,1,0
R29,2030-11-01,0.361,4.27,2.19,0.779,1.14,0,1.12,286.4,97.2,0,0.41,1,0
R30,2030-11-01,0.497,8.46,2.84,-0.133,0.34,0,1.94,453.9,91.0,0,0.06,0,0
R31,2030-11-01,0.225,11.77,0.93,-0.234,-1.27,0,0.39,125.6,92.4,0,0.18,1,0
R32,2030-11-01,0.244,9.35,0.89,0.065,0.37,1,1.04,203.7,84.8,0,0.12,0,0
R33,2030-11-01,0.409,11.78,2.55,-0.215,1.27,1,0.52,276.9,90.7,1,0.0,1,0
R34,2030-11-01,0.52,3.42,2.5,0.001,-0.08,0,0.47,301.0,98.9,0,0.21,2,0
R35,2030-11-01,0.309,6.24,0.01,0.275,-1.75,0,0.01,180.9,95.1,0,0.42,0,0
R36,2030-11-01,0.437,9.15,1.38,0.719,-0.48,2,0.0,498.7,89.6,0,0.0,1,0
R37,2030-11-01,0.507,5.35,1.03,0.141,2.22,1,0.12,134.7,96.0,0,0.17,0,0
R38,2030-11-01,0.527,7.26,2.76,-0.027,1.85,3,0.01,211.8,93.0,0,0.0,1,0
R39,2030-11-01,0.345,12.11,1.11,0.888,-0.98,0,0.23,153.5,95.2,0,0.08,0,0
R40,2030-11-01,0.227,10.16,2.9,0.514,0.62,0,0.84,379.6,86.8,0,0.25,0,0
R41,2030-11-01,0.498,9.78,2.32,-0.078,1.11,0,0.21,361.6,89.7,0,0.18,1,0
R42,2030-11-01,0.322,5.88,1.31,-0.289,0.72,2,0.06,183.0,97.0,0,0.08,2,0
R43,2030-11-01,0.477,10.92,1.24,0.22,-1.93,0,1.11,134.8,96.1,0,0.0,2,0
R44,2030-11-01,0.514,7.21,0.88,0.798,0.31,0,0.16,460.5,85.3,0,0.18,0,0
R45,2030-11-01,0.497,5.98,1.31,-0.05,-1.43,0,0.06,138.0,87.0,0,0.05,1,0
R46,2030-11-01,0.509,13.06,0.09,-0.262,0.0,0,0.38,285.0,93.7,1,0.0,1,0
R47,2030-11-01,0.384,6.47,3.0,0.85,1.69,1,1.23,295.3,101.3,0,0.09,0,0
R48,2030-11-01,0.228,5.55,1.19,-0.395,-0.55,2,1.31,294.2,102.1,0,0.22,0,0
R49,2030-11-01,0.265,8.5,3.32,-0.132,0.28,1,0.33,59.7,96.3,0,0.1,2,0
R50,2030-11-01,0.396,11.59,2.59,-0.134,0.28,0,0.15,428.2,92.8,0,0.0,1,0
R1,2030-12-01,0.448,7.82,3.94,0.078,1.79,1,1.36,496.7,97.9,0,0.04,2,1
R2,2030-12-01,0.52,5.35,2.51,-0.056,-0.18,1,0.12,313.4,99.9,0,0.1,1,0
R3,2030-12-01,0.511,9.72,3.12,0.78,1.02,2,1.67,99.4,99.3,0,0.0,0,0
R4,2030-12-01,0.343,8.57,0.88,0.805,-0.51,1,0.16,437.9,110.8,0,0.2,1,0
R5,2030-12-01,0.383,10.96,2.58,0.054,0.03,2,0.01,120.3,102.6,0,0.03,1,0
R6,2030-12-01,0.553,14.36,2.65,0.243,0.32,1,0.27,383.8,94.9,0,0.0,0,0
R7,2030-12-01,0.395,14.91,0.92,0.096,-1.72,1,0.05,294.1,99.9,0,0.0,2,1
R8,2030-12-01,0.47,4.1,2.93,-0.207,1.02,2,1.15,157.4,112.7,0,0.0,0,0
R9,2030-12-01,0.442,14.25,3.35,0.161,-1.42,0,0.72,239.5,98.9,0,0.0,1,0
R10,2030-12-01,0.434,10.88,1.43,0.516,0.44,0,0.28,489.4,95.6,0,0.03,1,0
R11,2030-12-01,0.452,9.38,1.51,0.047,0.31,0,0.0,237.9,101.0,0,0.21,1,0
R12,2030-12-01,0.566,4.87,3.81,0.011,-0.2,2,0.02,390.7,98.0,0,0.06,0,0
R13,2030-12-01,0.501,6.83,2.37,-0.599,-0.92,2,0.0,133.4,102.0,0,0.0,1,0
R14,2030-12-01,0.339,6.51,2.41,0.851,-1.53,0,0.32,234.5,104.4,0,0.44,0,0
R15,2030-12-01,0.474,7.3,2.21,0.386,0.94,0,0.0,404.3,98.0,0,0.16,1,0
R16,2030-12-01,0.546,12.72,1.93,-0.123,-0.58,0,2.09,420.0,105.8,0,0.0,0,0
R17,2030-12-01,0.399,5.17,3.15,0.461,0.03,0,1.41,390.2,97.8,0,0.57,0,0
R18,2030-12-01,0.439,12.17,2.94,0.585,-0.97,1,0.0,93.2,103.3,0,0.0,0,0
R19,2030-12-01,0.507,10.14,2.9,0.382,-0.14,2,0.33,204.8,104.6,0,0.0,0,0
R20,2030-12-01,0.539,8.17,2.28,-0.361,-0.89,2,1.05,404.0,100.0,0,0.0,0,1
R21,2030-12-01,0.452,5.59,0.94,-0.168,-1.55,0,1.47,307.7,98.9,0,0.29,0,0
R22,2030-12-01,0.302,8.95,3.38,-0.194,-1.11,1,0.36,235.8,99.9,0,0.06,0,0
R23,2030-12-01,0.424,8.67,2.49,0.644,-0.07,1,1.77,307.6,100.9,0,0.16,0,0
R24,2030-12-01,0.492,15.73,3.03,-0.125,0.92,0,0.0,155.0,100.3,0,0.0,1,0
R25,2030-12-01,0.306,9.84,2.78,-0.515,0.85,2,0.7,144.3,96.6,0,0.0,0,0
R26,2030-12-01,0.333,7.91,2.73,-0.168,-1.14,0,0.04,482.7,93.4,0,0.36,0,0
R27,2030-12-01,0.322,5.98,1.39,0.193,-0.57,0,0.03,248.6,102.7,0,0.37,0,0
R28,2030-12-01,0.415,16.31,3.72,-0.06,-0.86,0,0.24,364.1,98.8,0,0.0,1,1
R29,2030-12-01,0.41,5.59,2.87,0.363,-0.07,2,0.78,149.5,105.5,0,0.27,2,0
R30,2030-12-01,0.52,11.39,2.24,-0.149,-0.5,2,1.36,113.2,97.3,0,0.0,0,0
R31,2030-12-01,0.313,13.76,2.63,-0.384,-1.15,2,0.27,123.1,92.5,0,0.0,1,0
R32,2030-12-01,0.252,10.08,1.59,0.402,-0.85,0,0.73,263.8,101.4,0,0.28,0,1
R33,2030-12-01,0.425,14.49,2.8,0.054,-0.37,1,0.36,182.8,92.4,0,0.0,1,0
R34,2030-12-01,0.505,5.13,1.89,0.247,-1.5,1,0.33,318.4,100.6,0,0.11,0,0
R35,2030-12-01,0.36,5.78,2.75,-0.059,0.15,1,0.01,437.9,94.2,0,0.13,1,0
R36,2030-12-01,0.471,8.93,1.61,0.132,-0.43,1,0.0,66.9,100.2,0,0.08,1,0
R37,2030-12-01,0.547,5.34,2.53,-0.532,-1.0,2,0.09,233.6,104.9,0,0.0,1,0
R38,2030-12-01,0.5,9.88,2.11,0.55,0.51,0,0.01,405.4,103.3,0,0.0,3,0
R39,2030-12-01,0.342,12.96,3.54,0.843,-1.36,2,0.16,131.6,97.5,0,0.0,0,0
R40,2030-12-01,0.238,11.6,0.23,0.092,-1.67,0,0.59,248.6,98.7,0,0.11,0,0
R41,2030-12-01,0.54,10.53,2.16,0.161,-0.91,0,0.14,161.0,95.2,0,0.0,2,0
R42,2030-12-01,0.332,7.3,1.81,-0.296,-1.06,2,0.04,186.5,108.0,0,0.03,0,0
R43,2030-12-01,0.525,11.56,1.85,-0.376,-0.95,0,0.78,257.7,102.2,0,0.0,2,0
R44,2030-12-01,0.481,10.72,3.19,0.197,-0.29,0,0.11,301.0,101.8,0,0.09,0,0
R45,2030-12-01,0.52,7.76,2.51,0.131,0.51,2,0.04,433.8,106.6,0,0.0,1,0
R46,2030-12-01,0.567,13.33,1.02,0.26,-0.89,0,0.27,74.5,99.0,0,0.0,0,0
R47,2030-12-01,0.442,7.62,1.73,0.226,-1.26,0,0.86,366.5,107.1,0,0.27,0,0
R48,2030-12-01,0.264,7.89,2.97,-0.422,0.9,2,0.92,397.0,107.3,0,0.05,0,1
R49,2030-12-01,0.292,7.67,1.1,-0.362,1.24,0,0.23,233.4,103.8,0,0.38,1,1
R50,2030-12-01,0.4,10.68,2.46,0.383,-0.64,0,0.11,351.0,100.9,0,0.22,1,0
R1,2031-01-01,0.516,10.72,3.92,0.137,-0.1,0,1.96,93.7,104.0,0,0.0,1,0
R2,2031-01-01,0.514,5.94,0.84,-0.052,1.19,1,0.08,334.9,100.5,0,0.0,1,0
R3,2031-01-01,0.526,10.84,3.14,-0.778,-0.62,0,1.17,365.4,98.9,0,0.12,2,0
R4,2031-01-01,0.348,9.62,4.29,0.089,-0.44,0,0.11,89.6,109.7,0,0.32,0,0
R5,2031-01-01,0.409,11.75,2.36,-0.849,1.57,2,0.01,480.8,105.9,0,0.0,0,0
R6,2031-01-01,0.554,14.69,4.5,-0.405,0.96,0,0.19,269.4,97.1,0,0.0,1,0
R7,2031-01-01,0.444,16.97,3.47,0.208,0.01,0,1.03,135.8,99.0,0,0.0,0,0
R8,2031-01-01,0.513,5.97,3.96,-0.049,-0.15,0,0.8,429.1,99.4,0,0.42,0,0
R9,2031-01-01,0.464,14.25,4.3,0.155,0.13,0,0.5,474.2,114.6,0,0.0,1,1
R10,2031-01-01,0.419,12.66,1.2,-0.449,0.48,0,0.2,315.3,104.0,0,0.0,0,0
R11,2031-01-01,0.497,11.4,2.27,-0.136,-0.14,0,0.0,145.4,99.9,0,0.0,2,0
R12,2031-01-01,0.575,5.65,1.61,0.002,-1.37,0,0.01,80.4,110.0,1,0.0,0,0
R13,2031-01-01,0.507,8.3,3.93,-0.305,-1.92,0,0.0,496.8,107.5,0,0.16,1,0
R14,2031-01-01,0.42,6.19,2.92,-0.155,0.7,1,0.23,195.6,108.5,0,0.15,1,0
R15,2031-01-01,0.466,10.96,2.42,-0.121,0.29,0,0.0,223.0,103.7,0,0.0,0,1
R16,2031-01-01,0.568,13.94,2.32,0.547,-1.21,1,1.46,388.7,102.2,0,0.0,1,0
R17,2031-01-01,0.422,6.18,3.55,0.127,-0.04,2,0.99,459.9,101.5,0,0.0,0,0
R18,2031-01-01,0.481,10.78,4.12,-0.167,-0.49,1,0.0,420.7,96.0,0,0.05,0,0
R19,2031-01-01,0.533,9.62,1.88,0.213,-1.84,0,0.23,495.4,105.9,0,0.0,2,0
R20,2031-01-01,0.592,9.97,4.52,-0.039,0.97,0,1.73,130.9,98.4,0,0.0,0,0
R21,2031-01-01,0.5,4.61,4.33,-0.724,-1.56,0,1.03,251.7,112.1,0,0.15,2,1
R22,2031-01-01,0.308,13.16,1.78,-0.112,-1.22,0,0.25,188.3,96.5,0,0.0,0,1
R23,2031-01-01,0.438,10.46,4.74,-0.666,1.0,1,1.24,383.7,104.7,0,0.0,1,0
R24,2031-01-01,0.543,17.16,2.81,-0.166,-0.32,0,0.0,259.9,107.0,0,0.0,0,0
R25,2031-01-01,0.39,9.52,3.93,0.434,-0.16,0,0.49,165.7,104.2,0,0.13,0,0
R26,2031-01-01,0.378,6.18,3.99,-0.049,-1.52,0,0.03,436.8,113.8,0,0.15,1,0
R27,2031-01-01,0.358,11.1,2.39,0.769,0.13,2,0.02,367.3,108.6,0,0.0,1,0
R28,2031-01-01,0.45,14.31,0.66,0.112,3.12,0,1.17,327.1,102.2,0,0.0,2,0
R29,2031-01-01,0.452,7.51,3.94,-0.101,-0.16,0,0.55,439.5,108.1,0,0.13,2,0
R30,2031-01-01,0.514,12.57,3.21,0.121,1.52,1,0.95,121.9,102.3,0,0.0,1,0
R31,2031-01-01,0.309,16.8,3.88,0.272,-1.11,2,0.19,284.5,108.0,0,0.0,0,0
R32,2031-01-01,0.298,11.52,1.88,-0.229,1.43,0,1.51,357.7,104.2,0,0.16,0,0
R33,2031-01-01,0.422,13.19,3.39,0.436,1.0,0,0.25,270.2,100.0,0,0.01,0,0
R34,2031-01-01,0.537,5.08,3.04,-0.412,2.11,1,0.23,89.0,107.0,0,0.08,1,0
R35,2031-01-01,0.351,7.21,2.38,-0.095,-2.29,2,0.0,477.1,97.7,0,0.08,0,0
R36,2031-01-01,0.474,10.36,4.22,-0.382,0.27,0,0.0,167.4,105.0,0,0.14,1,0
R37,2031-01-01,0.59,5.86,2.48,0.218,-0.78,1,0.06,311.4,94.2,0,0.02,1,1
R38,2031-01-01,0.561,10.85,1.69,-0.652,0.48,1,0.01,277.4,108.6,0,0.0,0,0
R39,2031-01-01,0.402,14.33,4.02,-0.245,-0.27,1,0.11,463.6,105.5,0,0.0,1,0
R40,2031-01-01,0.251,11.25,1.24,-0.211,-0.22,0,0.41,218.7,109.1,0,0.3,1,0
R41,2031-01-01,0.583,12.58,2.73,0.191,-1.22,0,0.1,115.3,104.4,0,0.0,1,0
R42,2031-01-01,0.357,9.29,2.18,0.165,-0.27,1,0.03,118.3,112.1,0,0.29,0,0
R43,2031-01-01,0.56,12.18,3.96,0.094,-1.3,0,0.54,314.8,105.4,0,0.0,2,0
R44,2031-01-01,0.547,9.83,2.64,-0.463,-0.21,2,0.08,167.0,100.8,0,0.0,0,0
R45,2031-01-01,0.511,9.33,3.15,-0.071,1.13,3,0.03,346.5,110.8,0,0.0,0,1
R46,2031-01-01,0.572,14.79,2.23,-0.087,1.49,0,0.19,60.2,105.1,0,0.0,1,0
R47,2031-01-01,0.484,6.92,5.08,0.628,-0.81,0,0.6,112.6,109.9,0,0.21,0,0
R48,2031-01-01,0.29,9.12,3.24,-0.174,-0.9,0,1.64,256.8,107.8,0,0.32,1,0
R49,2031-01-01,0.317,11.5,3.25,-0.216,0.68,0,1.16,476.8,108.5,0,0.12,0,0
R50,2031-01-01,0.439,13.43,4.31,-0.396,0.22,1,0.07,118.0,105.6,0,0.0,0,0
R1,2031-02-01,0.507,9.54,4.08,0.293,0.08,1,1.37,424.2,118.9,0,0.06,2,0
R2,2031-02-01,0.559,5.75,4.48,0.019,-2.05,2,0.06,260.9,110.1,0,0.0,1,0
R3,2031-02-01,0.587,12.45,4.61,-0.009,-1.33,0,0.82,285.5,107.3,0,0.0,0,0
R4,2031-02-01,0.379,9.24,2.35,-0.315,-0.79,1,0.08,470.1,109.0,0,0.13,2,0
R5,2031-02-01,0.432,12.35,4.06,-0.265,0.01,1,0.01,237.2,116.7,0,0.0,0,0
R6,2031-02-01,0.606,17.51,2.34,-0.14,-0.59,1,0.13,156.1,117.4,0,0.0,0,0
R7,2031-02-01,0.426,17.75,3.16,-1.0,-0.11,2,0.72,219.0,105.9,0,0.0,0,0
